425588 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
425995 write(8, "LOG_STOP_wsgi, TS=1715882237.951"..., 37) = 37
425995 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
425995 write(1, "#*# REQ_SEND\n", 13)   = 13
425995 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
425995 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
425994 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
425997 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 458) = 458
425997 write(8, "LOG_START_wsgi ,TS=1715882237.95"..., 35) = 35
425994 write(2, "{\"message\": \"Response <Response "..., 216) = 216
425997 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 49) = 49
425994 write(1, "*#* RES_REC\n", 12)    = 12
425997 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
425997 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
425994 write(8, "REC_DATA_SIZE=53\n", 17) = 17
425994 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31 <unfinished ...>
425997 write(8, "PID = \n425129\n", 14 <unfinished ...>
425997 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
425997 write(8, "TID = \n425997\n", 14) = 14
425994 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425994 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
425995 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
425997 write(3, "INFO:werkzeug:TID = \n425997\n", 28) = 28
425995 write(2, "{\"message\": \"Response <Response "..., 216) = 216
425997 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
425995 write(1, "*#* RES_REC\n", 12)    = 12
425994 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
425997 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
425997 write(8, "LOG_STOP_wsgi, TS=1715882237.955"..., 34) = 34
425997 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 48) = 48
425995 write(8, "REC_DATA_SIZE=53\n", 17) = 17
425997 write(1, "#*# REQ_SEND\n", 13)   = 13
425995 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
425997 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
425995 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
425995 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
425995 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
425997 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79 <unfinished ...>
425997 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
425997 write(2, "{\"message\": \"Response <Response "..., 216) = 216
425997 write(1, "*#* RES_REC\n", 12)    = 12
425997 write(8, "REC_DATA_SIZE=53\n", 17) = 17
425997 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
425997 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
425997 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
425997 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426001 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
426001 write(8, "LOG_START_wsgi ,TS=1715882238.54"..., 38) = 38
426001 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426001 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426001 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426001 write(8, "PID = \n425129\n", 14) = 14
426001 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426001 write(8, "TID = \n426001\n", 14) = 14
426001 write(3, "INFO:werkzeug:TID = \n426001\n", 28) = 28
426001 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426001 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426001 write(8, "LOG_STOP_wsgi, TS=1715882238.540"..., 37) = 37
426001 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426001 write(1, "#*# REQ_SEND\n", 13)   = 13
426001 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426001 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426001 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426001 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426001 write(1, "*#* RES_REC\n", 12)    = 12
426001 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426001 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426001 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
426001 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426001 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426004 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
426004 write(8, "LOG_START_wsgi ,TS=1715882238.57"..., 38) = 38
426004 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426004 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426004 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426004 write(8, "PID = \n425129\n", 14) = 14
426004 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426004 write(8, "TID = \n426004\n", 14) = 14
426004 write(3, "INFO:werkzeug:TID = \n426004\n", 28) = 28
426004 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426004 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426004 write(8, "LOG_STOP_wsgi, TS=1715882238.572"..., 37) = 37
426004 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426004 write(1, "#*# REQ_SEND\n", 13)   = 13
426004 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426004 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426004 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426004 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426004 write(1, "*#* RES_REC\n", 12)    = 12
426004 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426004 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426004 write(3, "INFO:jaeger_tracing:Reporting sp"..., 110) = 110
426004 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426004 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426007 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
426007 write(8, "LOG_START_wsgi ,TS=1715882238.90"..., 38) = 38
426007 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426007 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426007 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426007 write(8, "PID = \n425129\n", 14) = 14
426007 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426007 write(8, "TID = \n426007\n", 14) = 14
426007 write(3, "INFO:werkzeug:TID = \n426007\n", 28) = 28
426007 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426007 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426007 write(8, "LOG_STOP_wsgi, TS=1715882238.904"..., 37) = 37
426007 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426007 write(1, "#*# REQ_SEND\n", 13)   = 13
426007 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426007 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426007 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426007 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426007 write(1, "*#* RES_REC\n", 12)    = 12
426007 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426007 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426007 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426007 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426007 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426010 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
426010 write(8, "LOG_START_wsgi ,TS=1715882238.94"..., 38) = 38
426010 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426010 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426010 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426010 write(8, "PID = \n425129\n", 14) = 14
426010 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426010 write(8, "TID = \n426010\n", 14) = 14
426010 write(3, "INFO:werkzeug:TID = \n426010\n", 28) = 28
426010 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426010 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426010 write(8, "LOG_STOP_wsgi, TS=1715882238.940"..., 37) = 37
426010 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426010 write(1, "#*# REQ_SEND\n", 13)   = 13
426010 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426010 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426010 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426010 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426010 write(1, "*#* RES_REC\n", 12)    = 12
426010 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426010 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426010 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426010 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426010 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426013 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461 <unfinished ...>
426013 write(8, "LOG_START_wsgi ,TS=1715882238.94"..., 38) = 38
426013 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426013 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426013 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236 <unfinished ...>
426013 write(8, "PID = \n425129\n", 14) = 14
426013 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426013 write(8, "TID = \n426013\n", 14) = 14
426013 write(3, "INFO:werkzeug:TID = \n426013\n", 28) = 28
426013 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426013 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426013 write(8, "LOG_STOP_wsgi, TS=1715882238.948"..., 37) = 37
426013 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426013 write(1, "#*# REQ_SEND\n", 13)   = 13
426013 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426013 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426013 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426013 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426013 write(1, "*#* RES_REC\n", 12)    = 12
426013 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426013 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426013 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426013 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426013 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426016 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
426016 write(8, "LOG_START_wsgi ,TS=1715882238.95"..., 38) = 38
426016 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426016 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426016 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426016 write(8, "PID = \n425129\n", 14) = 14
426016 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426016 write(8, "TID = \n426016\n", 14) = 14
426016 write(3, "INFO:werkzeug:TID = \n426016\n", 28) = 28
426016 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426016 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426016 write(8, "LOG_STOP_wsgi, TS=1715882238.956"..., 37) = 37
426016 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426016 write(1, "#*# REQ_SEND\n", 13)   = 13
426016 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426016 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426016 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426016 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426016 write(1, "*#* RES_REC\n", 12)    = 12
426016 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426016 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426016 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426016 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426016 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426020 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
426020 write(8, "LOG_START_wsgi ,TS=1715882238.97"..., 38) = 38
426020 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426020 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426020 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426020 write(8, "PID = \n425129\n", 14) = 14
426020 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426020 write(8, "TID = \n426020\n", 14) = 14
426020 write(3, "INFO:werkzeug:TID = \n426020\n", 28) = 28
426020 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426020 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426020 write(8, "LOG_STOP_wsgi, TS=1715882238.971"..., 37) = 37
426020 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426020 write(1, "#*# REQ_SEND\n", 13)   = 13
426020 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426020 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426022 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
426022 write(8, "LOG_START_wsgi ,TS=1715882238.97"..., 37) = 37
426022 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426022 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426022 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426022 write(8, "PID = \n425129\n", 14) = 14
426022 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426022 write(8, "TID = \n426022\n", 14) = 14
426022 write(3, "INFO:werkzeug:TID = \n426022\n", 28) = 28
426022 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426022 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426022 write(8, "LOG_STOP_wsgi, TS=1715882238.973"..., 36) = 36
426022 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426022 write(1, "#*# REQ_SEND\n", 13)   = 13
426022 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426022 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426020 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426020 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426020 write(1, "*#* RES_REC\n", 12 <unfinished ...>
426020 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426020 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426020 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426020 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426020 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426022 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426022 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426022 write(1, "*#* RES_REC\n", 12)    = 12
426022 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426022 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426022 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426022 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426022 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426026 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
426026 write(8, "LOG_START_wsgi ,TS=1715882238.98"..., 38) = 38
426026 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426026 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426026 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426026 write(8, "PID = \n425129\n", 14) = 14
426026 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426026 write(8, "TID = \n426026\n", 14) = 14
426026 write(3, "INFO:werkzeug:TID = \n426026\n", 28) = 28
426026 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426026 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426026 write(8, "LOG_STOP_wsgi, TS=1715882238.983"..., 37) = 37
426026 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426026 write(1, "#*# REQ_SEND\n", 13)   = 13
426026 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426026 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426026 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426026 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426026 write(1, "*#* RES_REC\n", 12)    = 12
426026 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426026 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426026 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426026 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426026 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426028 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
426028 write(8, "LOG_START_wsgi ,TS=1715882238.99"..., 37) = 37
426028 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426028 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426028 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426028 write(8, "PID = \n425129\n", 14) = 14
426028 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426028 write(8, "TID = \n426028\n", 14) = 14
426028 write(3, "INFO:werkzeug:TID = \n426028\n", 28) = 28
426028 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426028 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426028 write(8, "LOG_STOP_wsgi, TS=1715882238.993"..., 36) = 36
426028 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426028 write(1, "#*# REQ_SEND\n", 13)   = 13
426028 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426028 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426028 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426028 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426028 write(1, "*#* RES_REC\n", 12)    = 12
426028 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426028 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426028 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426028 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426028 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426032 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
426032 write(8, "LOG_START_wsgi ,TS=1715882239.67"..., 38) = 38
426032 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426032 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426032 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426032 write(8, "PID = \n425129\n", 14) = 14
426032 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426032 write(8, "TID = \n426032\n", 14) = 14
426032 write(3, "INFO:werkzeug:TID = \n426032\n", 28) = 28
426032 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426032 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426032 write(8, "LOG_STOP_wsgi, TS=1715882239.675"..., 37) = 37
426032 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426032 write(1, "#*# REQ_SEND\n", 13)   = 13
426032 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426032 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426033 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
426033 write(8, "LOG_START_wsgi ,TS=1715882239.67"..., 38) = 38
426033 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426033 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426033 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236 <unfinished ...>
426033 write(8, "PID = \n425129\n", 14) = 14
426033 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426033 write(8, "TID = \n426033\n", 14) = 14
426033 write(3, "INFO:werkzeug:TID = \n426033\n", 28) = 28
426033 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426033 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426033 write(8, "LOG_STOP_wsgi, TS=1715882239.678"..., 37) = 37
426033 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426033 write(1, "#*# REQ_SEND\n", 13)   = 13
426033 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426033 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426032 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426032 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426032 write(1, "*#* RES_REC\n", 12)    = 12
426032 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426032 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426032 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426032 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426032 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426033 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426033 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426033 write(1, "*#* RES_REC\n", 12)    = 12
426033 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426033 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426033 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
426033 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426033 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426037 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
426037 write(8, "LOG_START_wsgi ,TS=1715882239.95"..., 37) = 37
426037 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426037 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426037 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426037 write(8, "PID = \n425129\n", 14) = 14
426037 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426037 write(8, "TID = \n426037\n", 14) = 14
426037 write(3, "INFO:werkzeug:TID = \n426037\n", 28) = 28
426037 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426037 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426037 write(8, "LOG_STOP_wsgi, TS=1715882239.950"..., 36) = 36
426037 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426037 write(1, "#*# REQ_SEND\n", 13)   = 13
426037 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426037 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426037 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426037 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426037 write(1, "*#* RES_REC\n", 12)    = 12
426037 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426037 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426037 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426037 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426037 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426040 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 461) = 461
426040 write(8, "LOG_START_wsgi ,TS=1715882239.96"..., 38) = 38
426040 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426040 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426040 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426040 write(8, "PID = \n425129\n", 14) = 14
426040 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426040 write(8, "TID = \n426040\n", 14) = 14
426040 write(3, "INFO:werkzeug:TID = \n426040\n", 28) = 28
426040 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426040 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426040 write(8, "LOG_STOP_wsgi, TS=1715882239.965"..., 37) = 37
426040 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426040 write(1, "#*# REQ_SEND\n", 13)   = 13
426040 write(2, "{\"message\": \"Get with url http:/"..., 405) = 405
426040 write(3, "DEBUG:urllib3.connectionpool:Sta"..., 79) = 79
426040 write(3, "DEBUG:urllib3.connectionpool:htt"..., 86) = 86
426040 write(2, "{\"message\": \"Response <Response "..., 216) = 216
426040 write(1, "*#* RES_REC\n", 12)    = 12
426040 write(8, "REC_DATA_SIZE=53\n", 17) = 17
426040 write(3, "INFO:werkzeug:REC_DATA_SIZE=53\n", 31) = 31
426040 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426040 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 75) = 75
426040 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 89) = 89
426043 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 460) = 460
426043 write(8, "LOG_START_wsgi ,TS=1715882239.97"..., 37) = 37
426043 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426043 write(8, "headers = \nHost: 10.5.30.76:8003"..., 222) = 222
426043 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 236) = 236
426043 write(8, "PID = \n425129\n", 14) = 14
426043 write(3, "INFO:werkzeug:PID = \n425129\n", 28) = 28
426043 write(8, "TID = \n426043\n", 14) = 14
426043 write(3, "INFO:werkzeug:TID = \n426043\n", 28) = 28
426043 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426043 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
