425598 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499 <unfinished ...>
426150 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426150 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426150 write(8, "PID = \n425149\n", 14) = 14
426150 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426150 write(8, "TID = \n426150\n", 14) = 14
426150 write(3, "INFO:werkzeug:TID = \n426150\n", 28) = 28
426150 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426150 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426150 write(8, "LOG_STOP_wsgi, TS=1715882241.153"..., 37) = 37
426150 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426150 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426150 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426150 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426151 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426151 write(8, "LOG_START_wsgi ,TS=1715882241.15"..., 38) = 38
426151 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426151 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426151 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426151 write(8, "PID = \n425149\n", 14) = 14
426151 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426151 write(8, "TID = \n426151\n", 14) = 14
426151 write(3, "INFO:werkzeug:TID = \n426151\n", 28) = 28
426151 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426151 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426151 write(8, "LOG_STOP_wsgi, TS=1715882241.156"..., 37) = 37
426151 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426151 write(3, "INFO:jaeger_tracing:Reporting sp"..., 110) = 110
426151 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426151 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426161 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426161 write(8, "LOG_START_wsgi ,TS=1715882241.18"..., 38) = 38
426161 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426161 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426161 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426161 write(8, "PID = \n425149\n", 14) = 14
426161 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426161 write(8, "TID = \n426161\n", 14) = 14
426161 write(3, "INFO:werkzeug:TID = \n426161\n", 28) = 28
426161 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426161 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426161 write(8, "LOG_STOP_wsgi, TS=1715882241.180"..., 37) = 37
426161 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426161 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426161 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426161 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426166 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500 <unfinished ...>
426166 write(8, "LOG_START_wsgi ,TS=1715882241.84"..., 38) = 38
426166 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426166 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426167 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500 <unfinished ...>
426166 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273 <unfinished ...>
426167 write(8, "LOG_START_wsgi ,TS=1715882241.84"..., 38) = 38
426167 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426166 write(8, "PID = \n425149\n", 14) = 14
426166 write(3, "INFO:werkzeug:PID = \n425149\n", 28 <unfinished ...>
426167 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259 <unfinished ...>
426167 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426166 write(8, "TID = \n426166\n", 14) = 14
426166 write(3, "INFO:werkzeug:TID = \n426166\n", 28 <unfinished ...>
426167 write(8, "PID = \n425149\n", 14 <unfinished ...>
426167 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426166 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426166 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
426167 write(8, "TID = \n426167\n", 14 <unfinished ...>
426167 write(3, "INFO:werkzeug:TID = \n426167\n", 28) = 28
426166 write(8, "LOG_STOP_wsgi, TS=1715882241.843"..., 37) = 37
426166 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
426167 write(8, "post_data_form = \nImmutableMulti"..., 41 <unfinished ...>
426167 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
426167 write(8, "LOG_STOP_wsgi, TS=1715882241.844"..., 37) = 37
426166 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426166 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426167 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426166 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426167 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426167 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426167 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426171 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
426171 write(8, "LOG_START_wsgi ,TS=1715882242.01"..., 37) = 37
426171 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426171 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426171 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426171 write(8, "PID = \n425149\n", 14) = 14
426171 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426171 write(8, "TID = \n426171\n", 14) = 14
426171 write(3, "INFO:werkzeug:TID = \n426171\n", 28) = 28
426171 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426171 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426171 write(8, "LOG_STOP_wsgi, TS=1715882242.016"..., 36) = 36
426171 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426171 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426171 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426171 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426174 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
426174 write(8, "LOG_START_wsgi ,TS=1715882242.02"..., 37) = 37
426174 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426174 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426174 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426174 write(8, "PID = \n425149\n", 14) = 14
426174 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426174 write(8, "TID = \n426174\n", 14) = 14
426174 write(3, "INFO:werkzeug:TID = \n426174\n", 28) = 28
426174 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426174 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426174 write(8, "LOG_STOP_wsgi, TS=1715882242.020"..., 36) = 36
426174 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426174 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426174 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426174 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426176 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426176 write(8, "LOG_START_wsgi ,TS=1715882242.02"..., 38) = 38
426176 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426176 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426176 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426176 write(8, "PID = \n425149\n", 14) = 14
426176 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426176 write(8, "TID = \n426176\n", 14) = 14
426176 write(3, "INFO:werkzeug:TID = \n426176\n", 28) = 28
426176 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426176 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426176 write(8, "LOG_STOP_wsgi, TS=1715882242.029"..., 37) = 37
426176 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426176 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
426176 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426176 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426179 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426179 write(8, "LOG_START_wsgi ,TS=1715882242.03"..., 38) = 38
426179 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426179 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426179 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426179 write(8, "PID = \n425149\n", 14) = 14
426179 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426179 write(8, "TID = \n426179\n", 14) = 14
426179 write(3, "INFO:werkzeug:TID = \n426179\n", 28) = 28
426179 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426179 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426179 write(8, "LOG_STOP_wsgi, TS=1715882242.039"..., 37) = 37
426179 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426179 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426179 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426179 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426184 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
426184 write(8, "LOG_START_wsgi ,TS=1715882242.18"..., 37) = 37
426184 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426184 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426184 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426184 write(8, "PID = \n425149\n", 14) = 14
426184 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426184 write(8, "TID = \n426184\n", 14) = 14
426184 write(3, "INFO:werkzeug:TID = \n426184\n", 28) = 28
426184 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426184 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426184 write(8, "LOG_STOP_wsgi, TS=1715882242.180"..., 36) = 36
426184 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426184 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426184 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426184 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426187 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426187 write(8, "LOG_START_wsgi ,TS=1715882242.19"..., 38) = 38
426187 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426187 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426187 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426187 write(8, "PID = \n425149\n", 14) = 14
426187 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426187 write(8, "TID = \n426187\n", 14) = 14
426187 write(3, "INFO:werkzeug:TID = \n426187\n", 28) = 28
426187 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426187 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426187 write(8, "LOG_STOP_wsgi, TS=1715882242.190"..., 37) = 37
426187 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426188 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426187 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
426188 write(8, "LOG_START_wsgi ,TS=1715882242.19"..., 38) = 38
426188 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426187 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426187 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86 <unfinished ...>
426188 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259 <unfinished ...>
426188 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273 <unfinished ...>
426188 write(8, "PID = \n425149\n", 14) = 14
426188 write(3, "INFO:werkzeug:PID = \n425149\n", 28 <unfinished ...>
426188 write(8, "TID = \n426188\n", 14) = 14
426188 write(3, "INFO:werkzeug:TID = \n426188\n", 28) = 28
426188 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426188 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426188 write(8, "LOG_STOP_wsgi, TS=1715882242.192"..., 37) = 37
426188 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426188 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426188 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426188 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426191 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426191 write(8, "LOG_START_wsgi ,TS=1715882242.21"..., 38) = 38
426191 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426191 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426191 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426191 write(8, "PID = \n425149\n", 14) = 14
426191 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426191 write(8, "TID = \n426191\n", 14) = 14
426191 write(3, "INFO:werkzeug:TID = \n426191\n", 28) = 28
426191 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426191 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426191 write(8, "LOG_STOP_wsgi, TS=1715882242.212"..., 37) = 37
426191 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426191 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426191 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426191 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426196 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426196 write(8, "LOG_START_wsgi ,TS=1715882242.87"..., 38) = 38
426196 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426196 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426196 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426197 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
426196 write(8, "PID = \n425149\n", 14) = 14
426196 write(3, "INFO:werkzeug:PID = \n425149\n", 28 <unfinished ...>
426197 write(8, "LOG_START_wsgi ,TS=1715882242.87"..., 37 <unfinished ...>
426197 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426196 write(8, "TID = \n426196\n", 14) = 14
426196 write(3, "INFO:werkzeug:TID = \n426196\n", 28 <unfinished ...>
426197 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259 <unfinished ...>
426197 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426196 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426196 write(3, "INFO:werkzeug:post_data_form = \n"..., 55 <unfinished ...>
426197 write(8, "PID = \n425149\n", 14 <unfinished ...>
426197 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426196 write(8, "LOG_STOP_wsgi, TS=1715882242.876"..., 37) = 37
426196 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51 <unfinished ...>
426197 write(8, "TID = \n426197\n", 14 <unfinished ...>
426197 write(3, "INFO:werkzeug:TID = \n426197\n", 28 <unfinished ...>
426197 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426196 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426196 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426197 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426197 write(8, "LOG_STOP_wsgi, TS=1715882242.877"..., 36) = 36
426196 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426197 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50 <unfinished ...>
426197 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426197 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426197 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426204 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426204 write(8, "LOG_START_wsgi ,TS=1715882243.04"..., 38) = 38
426204 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426204 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426204 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426204 write(8, "PID = \n425149\n", 14) = 14
426204 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426204 write(8, "TID = \n426204\n", 14) = 14
426204 write(3, "INFO:werkzeug:TID = \n426204\n", 28) = 28
426204 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426206 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426204 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426206 write(8, "LOG_START_wsgi ,TS=1715882243.05"..., 38) = 38
426206 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426204 write(8, "LOG_STOP_wsgi, TS=1715882243.049"..., 37) = 37
426204 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426206 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426204 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426207 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426204 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426206 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426206 write(8, "PID = \n425149\n", 14) = 14
426204 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426207 write(8, "LOG_START_wsgi ,TS=1715882243.05"..., 38) = 38
426206 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426206 write(8, "TID = \n426206\n", 14) = 14
426207 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426206 write(3, "INFO:werkzeug:TID = \n426206\n", 28) = 28
426207 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426207 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426206 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426206 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426207 write(8, "PID = \n425149\n", 14) = 14
426207 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426206 write(8, "LOG_STOP_wsgi, TS=1715882243.052"..., 37) = 37
426206 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426207 write(8, "TID = \n426207\n", 14) = 14
426207 write(3, "INFO:werkzeug:TID = \n426207\n", 28) = 28
426207 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426206 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
426207 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426206 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426206 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426207 write(8, "LOG_STOP_wsgi, TS=1715882243.054"..., 37) = 37
426207 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426207 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426207 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426207 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426210 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
426210 write(8, "LOG_START_wsgi ,TS=1715882243.06"..., 37) = 37
426210 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426210 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426210 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426210 write(8, "PID = \n425149\n", 14) = 14
426210 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426210 write(8, "TID = \n426210\n", 14) = 14
426210 write(3, "INFO:werkzeug:TID = \n426210\n", 28) = 28
426210 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426210 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426210 write(8, "LOG_STOP_wsgi, TS=1715882243.065"..., 36) = 36
426210 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426210 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426210 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426210 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426213 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
426213 write(8, "LOG_START_wsgi ,TS=1715882243.20"..., 37) = 37
426213 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426213 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426213 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426213 write(8, "PID = \n425149\n", 14) = 14
426213 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426213 write(8, "TID = \n426213\n", 14) = 14
426213 write(3, "INFO:werkzeug:TID = \n426213\n", 28) = 28
426213 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426213 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426213 write(8, "LOG_STOP_wsgi, TS=1715882243.206"..., 36) = 36
426213 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426213 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426213 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426213 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426216 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500) = 500
426216 write(8, "LOG_START_wsgi ,TS=1715882243.21"..., 38) = 38
426216 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426216 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426216 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426216 write(8, "PID = \n425149\n", 14) = 14
426216 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426216 write(8, "TID = \n426216\n", 14) = 14
426216 write(3, "INFO:werkzeug:TID = \n426216\n", 28) = 28
426216 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426216 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426216 write(8, "LOG_STOP_wsgi, TS=1715882243.214"..., 37) = 37
426216 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 51) = 51
426216 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426216 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426216 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426219 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499) = 499
426219 write(8, "LOG_START_wsgi ,TS=1715882243.22"..., 37) = 37
426219 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426219 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426219 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426219 write(8, "PID = \n425149\n", 14) = 14
426219 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426219 write(8, "TID = \n426219\n", 14) = 14
426219 write(3, "INFO:werkzeug:TID = \n426219\n", 28) = 28
426219 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426219 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426219 write(8, "LOG_STOP_wsgi, TS=1715882243.221"..., 36) = 36
426219 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 50) = 50
426219 write(3, "INFO:jaeger_tracing:Reporting sp"..., 111) = 111
426219 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426219 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426222 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 498) = 498
426222 write(8, "LOG_START_wsgi ,TS=1715882243.23"..., 36) = 36
426222 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 50) = 50
426222 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426222 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426222 write(8, "PID = \n425149\n", 14) = 14
426222 write(3, "INFO:werkzeug:PID = \n425149\n", 28) = 28
426222 write(8, "TID = \n426222\n", 14) = 14
426222 write(3, "INFO:werkzeug:TID = \n426222\n", 28) = 28
426222 write(8, "post_data_form = \nImmutableMulti"..., 41) = 41
426222 write(3, "INFO:werkzeug:post_data_form = \n"..., 55) = 55
426222 write(8, "LOG_STOP_wsgi, TS=1715882243.238"..., 35) = 35
426222 write(3, "INFO:werkzeug:LOG_STOP_wsgi, TS="..., 49) = 49
426222 write(3, "INFO:jaeger_tracing:Reporting sp"..., 112) = 112
426222 write(8, "10.5.30.76 - - [16/May/2024 23:2"..., 72) = 72
426222 write(3, "INFO:werkzeug:10.5.30.76 - - [16"..., 86) = 86
426227 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 499 <unfinished ...>
426227 write(8, "LOG_START_wsgi ,TS=1715882243.91"..., 37) = 37
426227 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 51) = 51
426227 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259) = 259
426228 write(2, "{\"message\": \"\\nTrace_LOG_START:,"..., 500 <unfinished ...>
426227 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273 <unfinished ...>
426228 write(8, "LOG_START_wsgi ,TS=1715882243.91"..., 38) = 38
426228 write(3, "INFO:werkzeug:LOG_START_wsgi ,TS"..., 52) = 52
426227 write(8, "PID = \n425149\n", 14) = 14
426227 write(3, "INFO:werkzeug:PID = \n425149\n", 28 <unfinished ...>
426228 write(8, "headers = \nHost: 10.5.30.76:8001"..., 259 <unfinished ...>
426228 write(3, "INFO:werkzeug:headers = \nHost: 1"..., 273) = 273
426227 write(8, "TID = \n426227\n", 14) = 14
